Timestamp,Record number,Average Water Speed,Average Water Direction,Chlorophyll,Chlorophyll [quality],Temperature,Temperature [quality],Dissolved Oxygen,Dissolved Oxygen [quality],Dissolved Oxygen (%Saturation),Dissolved Oxygen (%Saturation) [quality],pH,pH [quality],Salinity,Salinity [quality],Specific Conductance,Specific Conductance [quality],Turbidity,Turbidity [quality]
2024-04-16 11:20:00,26353,16.691,24.209,2.862,1020.0,25.402,1020.0,6.627,1020.0,96.529,1020.0,8.128,1020.0,31.398,1020.0,48.183,1020.0,26.305,1020.0
2024-04-16 11:30:00,26354,7.612,330.225,2.934,1020.0,25.627,1020.0,6.699,1020.0,97.981,1020.0,8.129,1020.0,31.451,1020.0,48.262,1020.0,4.399,1020.0
2024-04-16 11:40:00,26355,38.098,175.544,2.505,1020.0,25.756,1020.0,6.665,1020.0,97.7,1020.0,8.114,1020.0,31.472,1020.0,48.296,1020.0,33.327,1020.0
2024-04-16 11:50:00,26356,23.321,189.871,2.405,1020.0,25.81,1020.0,6.651,1020.0,97.586,1020.0,8.112,1020.0,31.462,1020.0,48.284,1020.0,4.599,1020.0
2024-04-16 12:00:00,26357,10.197,4.867,2.238,1020.0,25.961,1020.0,6.73,1020.0,99.004,1020.0,8.114,1020.0,31.474,1020.0,48.304,1020.0,44.289,1020.0
2024-04-16 12:10:00,26358,16.609,121.741,2.593,1020.0,25.98,1020.0,6.734,1020.0,99.084,1020.0,8.114,1020.0,31.456,1020.0,48.281,1020.0,5.533,1020.0
2024-04-16 12:20:00,26359,8.119,61.032,2.161,1020.0,26.06,1020.0,6.694,1020.0,98.629,1020.0,8.11,1020.0,31.456,1020.0,48.284,1020.0,10.375,1020.0
2024-04-16 12:30:00,26360,30.499,79.753,2.296,1020.0,25.977,1020.0,6.684,1020.0,98.306,1020.0,8.107,1020.0,31.403,1020.0,48.209,1020.0,3.283,1020.0
2024-04-16 12:40:00,26361,42.212,154.799,2.304,1020.0,26.096,1020.0,6.662,1020.0,98.183,1020.0,8.106,1020.0,31.377,1020.0,48.177,1020.0,5.558,1020.0
2024-04-16 12:50:00,26362,14.142,46.524,2.29,1020.0,26.11,1020.0,6.678,1020.0,98.46,1020.0,8.106,1020.0,31.414,1020.0,48.228,1020.0,2.762,1020.0
2024-04-16 13:00:00,26363,16.545,111.494,2.635,1020.0,26.081,1020.0,6.78,1020.0,99.918,1020.0,8.118,1020.0,31.417,1020.0,48.231,1020.0,23.014,1020.0
2024-04-16 13:10:00,26364,16.33,230.579,2.651,1020.0,26.073,1020.0,6.827,1020.0,100.582,1020.0,8.12,1020.0,31.407,1020.0,48.217,1020.0,8.105,1020.0
2024-04-16 13:20:00,26365,15.891,51.24,3.009,1020.0,26.203,1020.0,6.919,1020.0,102.172,1020.0,8.121,1020.0,31.429,1020.0,48.252,1020.0,7.027,1020.0
2024-04-16 13:30:00,26366,18.869,56.137,2.405,1020.0,26.227,1020.0,6.96,1020.0,102.833,1020.0,8.124,1020.0,31.435,1020.0,48.26,1020.0,19.305,1020.0
2024-04-16 13:40:00,26367,22.149,26.175,2.759,1020.0,26.246,1020.0,6.932,1020.0,102.469,1020.0,8.125,1020.0,31.491,1020.0,48.338,1020.0,13.659,1020.0
2024-04-16 13:50:00,26368,15.491,205.468,2.792,1020.0,26.284,1020.0,7.04,1020.0,104.129,1020.0,8.135,1020.0,31.474,1020.0,48.316,1020.0,4.675,1020.0
2024-04-16 14:00:00,26369,26.831,252.812,3.273,1020.0,26.29,1020.0,7.085,1020.0,104.825,1020.0,8.134,1020.0,31.498,1020.0,48.349,1020.0,28.701,1020.0
2024-04-16 14:10:00,26370,18.473,352.171,3.207,1020.0,26.299,1020.0,7.109,1020.0,105.221,1020.0,8.139,1020.0,31.542,1020.0,48.41,1020.0,6.231,1020.0
2024-04-16 14:20:00,26371,20.838,125.056,3.295,1020.0,26.35,1020.0,7.089,1020.0,105.026,1020.0,8.135,1020.0,31.56,1020.0,48.436,1020.0,5.119,1020.0
2024-04-16 14:30:00,26372,5.17,100.49,3.687,1020.0,26.415,1020.0,7.129,1020.0,105.723,1020.0,8.135,1020.0,31.55,1020.0,48.425,1020.0,8.535,1020.0
2024-04-16 14:40:00,26373,27.256,81.062,3.498,1020.0,26.442,1020.0,7.126,1020.0,105.732,1020.0,8.136,1020.0,31.553,1020.0,48.429,1020.0,4.763,1020.0
2024-04-16 14:50:00,26374,11.782,264.697,3.696,1020.0,26.461,1020.0,7.069,1020.0,104.946,1020.0,8.133,1020.0,31.586,1020.0,48.476,1020.0,8.259,1020.0
2024-04-16 15:00:00,26375,34.347,64.311,3.689,1020.0,26.475,1020.0,7.136,1020.0,105.969,1020.0,8.137,1020.0,31.604,1020.0,48.501,1020.0,9.138,1020.0
2024-04-16 15:10:00,26376,24.753,180.878,3.747,1020.0,26.492,1020.0,7.16,1020.0,106.354,1020.0,8.135,1020.0,31.607,1020.0,48.506,1020.0,10.889,1020.0
2024-04-16 15:20:00,26377,37.514,221.025,3.661,1020.0,26.501,1020.0,7.175,1020.0,106.602,1020.0,8.135,1020.0,31.613,1020.0,48.514,1020.0,28.719,1020.0
2024-04-16 15:30:00,26378,29.148,133.859,3.336,1020.0,26.51,1020.0,7.145,1020.0,106.166,1020.0,8.132,1020.0,31.617,1020.0,48.519,1020.0,6.579,1020.0
2024-04-16 15:40:00,26379,21.85,90.92,3.692,1020.0,26.505,1020.0,7.15,1020.0,106.244,1020.0,8.133,1020.0,31.633,1020.0,48.541,1020.0,42.176,1020.0
2024-04-16 15:50:00,26380,28.454,136.956,3.582,1020.0,26.508,1020.0,7.139,1020.0,106.115,1020.0,8.136,1020.0,31.677,1020.0,48.602,1020.0,2.635,1020.0
2024-04-16 16:00:00,26381,14.644,207.102,3.024,1020.0,26.507,1020.0,7.125,1020.0,105.89,1020.0,8.136,1020.0,31.658,1020.0,48.575,1020.0,39.786,1020.0
2024-04-16 16:10:00,26382,10.488,67.223,3.882,1020.0,26.493,1020.0,7.146,1020.0,106.187,1020.0,8.14,1020.0,31.664,1020.0,48.584,1020.0,13.611,1020.0
2024-04-16 16:20:00,26383,18.089,246.274,3.786,1020.0,26.512,1020.0,7.188,1020.0,106.848,1020.0,8.139,1020.0,31.673,1020.0,48.597,1020.0,2.74,1020.0
2024-04-16 16:30:00,26384,19.418,82.738,3.952,1020.0,26.522,1020.0,7.201,1020.0,107.072,1020.0,8.143,1020.0,31.701,1020.0,48.636,1020.0,2.677,1020.0
2024-04-16 16:40:00,26385,19.678,181.735,3.615,1020.0,26.497,1020.0,7.174,1020.0,106.63,1020.0,8.14,1020.0,31.69,1020.0,48.619,1020.0,2.613,1020.0
2024-04-16 16:50:00,26386,6.681,251.829,4.024,1020.0,26.524,1020.0,7.166,1020.0,106.565,1020.0,8.137,1020.0,31.713,1020.0,48.651,1020.0,2.686,1020.0
2024-04-16 17:00:00,26387,11.102,119.253,3.927,1020.0,26.529,1020.0,7.223,1020.0,107.438,1020.0,8.142,1020.0,31.74,1020.0,48.689,1020.0,2.751,1020.0
2024-04-16 17:10:00,26388,60.095,197.228,3.863,1020.0,26.492,1020.0,7.077,1020.0,105.18,1020.0,8.133,1020.0,31.701,1020.0,48.634,1020.0,2.799,1020.0
2024-04-16 17:20:00,26389,31.781,168.278,3.504,1020.0,26.478,1020.0,7.096,1020.0,105.455,1020.0,8.137,1020.0,31.713,1020.0,48.65,1020.0,2.919,1020.0
2024-04-16 17:30:00,26390,23.06,338.417,3.959,1020.0,26.465,1020.0,7.146,1020.0,106.15,1020.0,8.133,1020.0,31.706,1020.0,48.64,1020.0,2.552,1020.0
2024-04-16 17:40:00,26391,27.591,124.842,4.749,1020.0,26.486,1020.0,7.103,1020.0,105.592,1020.0,8.125,1020.0,31.756,1020.0,48.709,1020.0,2.667,1020.0
2024-04-16 17:50:00,26392,10.547,286.482,4.933,1020.0,26.434,1020.0,7.089,1020.0,105.275,1020.0,8.13,1020.0,31.724,1020.0,48.664,1020.0,2.811,1020.0
2024-04-16 18:00:00,26393,19.697,25.006,5.483,1020.0,26.347,1020.0,7.027,1020.0,104.174,1020.0,8.13,1020.0,31.695,1020.0,48.62,1020.0,2.951,1020.0
2024-04-16 18:10:00,26394,4.462,44.866,5.205,1020.0,26.414,1020.0,7.117,1020.0,105.676,1020.0,8.139,1020.0,31.756,1020.0,48.707,1020.0,2.95,1020.0
2024-04-16 18:20:00,26395,17.343,259.128,4.724,1020.0,26.379,1020.0,7.037,1020.0,104.416,1020.0,8.128,1020.0,31.734,1020.0,48.676,1020.0,3.045,1020.0
2024-04-16 18:30:00,26396,24.994,154.883,5.562,1020.0,26.373,1020.0,7.097,1020.0,105.291,1020.0,8.139,1020.0,31.738,1020.0,48.681,1020.0,2.843,1020.0
2024-04-16 18:40:00,26397,32.875,217.957,4.242,1020.0,26.378,1020.0,6.97,1020.0,103.416,1020.0,8.117,1020.0,31.742,1020.0,48.686,1020.0,2.64,1020.0
2024-04-16 18:50:00,26398,15.555,79.698,4.031,1020.0,26.352,1020.0,6.948,1020.0,103.05,1020.0,8.135,1020.0,31.745,1020.0,48.69,1020.0,2.541,1020.0
2024-04-16 19:00:00,26399,10.229,34.411,5.632,1020.0,26.383,1020.0,7.057,1020.0,104.738,1020.0,8.135,1020.0,31.763,1020.0,48.716,1020.0,2.769,1020.0
2024-04-16 19:10:00,26400,1.469,83.802,4.96,1020.0,26.354,1020.0,7.044,1020.0,104.486,1020.0,8.128,1020.0,31.759,1020.0,48.709,1020.0,2.78,1020.0
2024-04-16 19:20:00,26401,58.712,155.411,5.361,1020.0,26.328,1020.0,6.95,1020.0,103.048,1020.0,8.132,1020.0,31.774,1020.0,48.728,1020.0,2.856,1020.0
2024-04-16 19:30:00,26402,22.62,67.056,4.449,1020.0,26.291,1020.0,6.924,1020.0,102.59,1020.0,8.119,1020.0,31.741,1020.0,48.681,1020.0,2.837,1020.0
2024-04-16 19:40:00,26403,9.81,287.674,5.074,1020.0,26.284,1020.0,6.87,1020.0,101.779,1020.0,8.12,1020.0,31.754,1020.0,48.7,1020.0,2.951,1020.0
2024-04-16 19:50:00,26404,12.14,41.193,4.815,1020.0,26.295,1020.0,6.732,1020.0,99.756,1020.0,8.116,1020.0,31.761,1020.0,48.709,1020.0,2.948,1020.0
2024-04-16 20:00:00,26405,19.471,111.595,5.299,1020.0,26.269,1020.0,6.844,1020.0,101.371,1020.0,8.111,1020.0,31.753,1020.0,48.697,1020.0,4.374,1020.0
2024-04-16 20:10:00,26406,38.385,145.737,5.268,1020.0,26.293,1020.0,6.617,1020.0,98.085,1020.0,8.117,1020.0,31.816,1020.0,48.784,1020.0,2.983,1020.0
2024-04-16 20:20:00,26407,41.312,324.566,5.507,1020.0,26.269,1020.0,6.166,1020.0,91.377,1020.0,8.122,1020.0,31.834,1020.0,48.809,1020.0,2.933,1020.0
2024-04-16 20:30:00,26408,8.491,278.684,5.029,1020.0,26.297,1020.0,6.576,1020.0,97.507,1020.0,8.117,1020.0,31.85,1020.0,48.831,1020.0,2.8,1020.0
2024-04-16 20:40:00,26409,24.735,329.014,6.254,1020.0,26.279,1020.0,6.522,1020.0,96.673,1020.0,8.123,1020.0,31.865,1020.0,48.851,1020.0,2.508,1020.0
2024-04-16 20:50:00,26410,20.138,20.252,5.763,1020.0,26.233,1020.0,6.832,1020.0,101.197,1020.0,8.137,1020.0,31.866,1020.0,48.85,1020.0,2.86,1020.0
2024-04-16 21:00:00,26411,19.111,14.745,5.567,1020.0,26.186,1020.0,6.86,1020.0,101.528,1020.0,8.132,1020.0,31.862,1020.0,48.844,1020.0,2.983,1020.0
2024-04-16 21:10:00,26412,4.773,154.909,5.17,1020.0,26.14,1020.0,6.782,1020.0,100.273,1020.0,8.13,1020.0,31.817,1020.0,48.781,1020.0,2.955,1020.0
2024-04-16 21:20:00,26413,16.971,49.222,5.763,1020.0,26.11,1020.0,6.772,1020.0,100.099,1020.0,8.121,1020.0,31.862,1020.0,48.841,1020.0,2.889,1020.0
2024-04-16 21:30:00,26414,10.533,343.795,6.012,1020.0,26.083,1020.0,6.771,1020.0,100.043,1020.0,8.124,1020.0,31.891,1020.0,48.88,1020.0,3.141,1020.0
2024-04-16 21:40:00,26415,26.778,16.131,6.119,1020.0,26.065,1020.0,6.813,1020.0,100.63,1020.0,8.127,1020.0,31.895,1020.0,48.885,1020.0,2.836,1020.0
2024-04-16 21:50:00,26416,15.525,345.685,6.345,1020.0,26.014,1020.0,6.766,1020.0,99.852,1020.0,8.136,1020.0,31.869,1020.0,48.847,1020.0,2.623,1020.0
2024-04-16 22:00:00,26417,13.525,259.634,6.199,1020.0,26.002,1020.0,6.71,1020.0,99.003,1020.0,8.129,1020.0,31.87,1020.0,48.848,1020.0,2.787,1020.0
2024-04-16 22:10:00,26418,9.08,3.796,5.949,1020.0,25.96,1020.0,6.607,1020.0,97.421,1020.0,8.126,1020.0,31.88,1020.0,48.861,1020.0,2.846,1020.0
2024-04-16 22:20:00,26419,32.783,7.415,5.285,1020.0,25.903,1020.0,6.585,1020.0,96.995,1020.0,8.108,1020.0,31.872,1020.0,48.848,1020.0,2.426,1020.0
2024-04-16 22:30:00,26420,14.372,101.875,6.005,1020.0,25.92,1020.0,6.636,1020.0,97.795,1020.0,8.126,1020.0,31.894,1020.0,48.879,1020.0,2.827,1020.0
2024-04-16 22:40:00,26421,24.854,358.589,5.758,1020.0,25.869,1020.0,6.627,1020.0,97.551,1020.0,8.129,1020.0,31.876,1020.0,48.852,1020.0,3.843,1020.0
2024-04-16 22:50:00,26422,11.446,235.505,4.653,1020.0,25.843,1020.0,6.492,1020.0,95.541,1020.0,8.118,1020.0,31.894,1020.0,48.876,1020.0,2.456,1020.0
2024-04-16 23:00:00,26423,3.102,81.609,5.237,1020.0,25.796,1020.0,6.586,1020.0,96.831,1020.0,8.133,1020.0,31.861,1020.0,48.83,1020.0,2.531,1020.0
2024-04-16 23:10:00,26424,25.129,58.205,5.467,1020.0,25.806,1020.0,6.536,1020.0,96.117,1020.0,8.13,1020.0,31.872,1020.0,48.845,1020.0,2.671,1020.0
2024-04-16 23:20:00,26425,19.609,195.452,6.261,1020.0,25.736,1020.0,6.427,1020.0,94.405,1020.0,8.12,1020.0,31.89,1020.0,48.867,1020.0,2.458,1020.0
2024-04-16 23:30:00,26426,28.572,121.215,5.564,1020.0,25.668,1020.0,6.494,1020.0,95.253,1020.0,8.127,1020.0,31.843,1020.0,48.8,1020.0,2.545,1020.0
2024-04-16 23:40:00,26427,13.873,234.881,4.874,1020.0,25.585,1020.0,6.648,1020.0,97.352,1020.0,8.13,1020.0,31.786,1020.0,48.719,1020.0,3.171,1020.0
2024-04-16 23:50:00,26428,6.525,80.324,5.055,1020.0,25.668,1020.0,6.502,1020.0,95.39,1020.0,8.129,1020.0,31.859,1020.0,48.822,1020.0,2.51,1020.0
2024-04-17 00:00:00,26429,31.826,163.982,5.871,1020.0,25.697,1020.0,6.545,1020.0,96.083,1020.0,8.126,1020.0,31.895,1020.0,48.873,1020.0,10.843,1020.0
2024-04-17 00:10:00,26430,6.484,326.391,4.911,1020.0,25.643,1020.0,6.406,1020.0,93.951,1020.0,8.115,1020.0,31.871,1020.0,48.839,1020.0,2.353,1020.0
2024-04-17 00:20:00,26431,10.107,61.794,5.371,1020.0,25.545,1020.0,6.632,1020.0,97.068,1020.0,8.134,1020.0,31.831,1020.0,48.781,1020.0,4.086,1020.0
2024-04-17 00:30:00,26432,8.669,174.654,4.548,1020.0,25.555,1020.0,6.408,1020.0,93.805,1020.0,8.117,1020.0,31.819,1020.0,48.764,1020.0,2.228,1020.0
2024-04-17 00:40:00,26433,6.484,30.354,4.936,1020.0,25.565,1020.0,6.404,1020.0,93.787,1020.0,8.124,1020.0,31.853,1020.0,48.811,1020.0,2.366,1020.0
2024-04-17 00:50:00,26434,4.327,342.465,5.01,1020.0,25.542,1020.0,6.412,1020.0,93.833,1020.0,8.123,1020.0,31.807,1020.0,48.747,1020.0,2.508,1020.0
2024-04-17 01:00:00,26435,24.34,357.345,5.146,1020.0,25.512,1020.0,6.515,1020.0,95.297,1020.0,8.123,1020.0,31.818,1020.0,48.762,1020.0,2.508,1020.0
2024-04-17 01:10:00,26436,28.278,167.208,4.881,1020.0,25.517,1020.0,6.343,1020.0,92.776,1020.0,8.121,1020.0,31.791,1020.0,48.724,1020.0,2.55,1020.0
2024-04-17 01:20:00,26437,18.04,342.545,4.521,1020.0,25.519,1020.0,6.245,1020.0,91.364,1020.0,8.112,1020.0,31.807,1020.0,48.747,1020.0,2.712,1020.0
2024-04-17 01:30:00,26438,2.887,163.988,4.81,1020.0,25.482,1020.0,6.374,1020.0,93.177,1020.0,8.12,1020.0,31.799,1020.0,48.735,1020.0,2.472,1020.0
2024-04-17 01:40:00,26439,21.672,158.079,4.81,1020.0,25.437,1020.0,6.548,1020.0,95.637,1020.0,8.126,1020.0,31.785,1020.0,48.713,1020.0,2.607,1020.0
2024-04-17 01:50:00,26440,8.18,163.243,4.387,1020.0,25.415,1020.0,6.499,1020.0,94.876,1020.0,8.13,1020.0,31.744,1020.0,48.657,1020.0,2.647,1020.0
2024-04-17 02:00:00,26441,17.167,299.074,4.773,1020.0,25.486,1020.0,6.55,1020.0,95.755,1020.0,8.128,1020.0,31.802,1020.0,48.738,1020.0,2.642,1020.0
2024-04-17 02:10:00,26442,11.074,90.242,4.455,1020.0,25.483,1020.0,6.484,1020.0,94.777,1020.0,8.125,1020.0,31.788,1020.0,48.719,1020.0,2.439,1020.0
2024-04-17 02:20:00,26443,12.434,61.73,3.849,1020.0,25.511,1020.0,6.358,1020.0,92.996,1020.0,8.117,1020.0,31.799,1020.0,48.735,1020.0,2.341,1020.0
2024-04-17 02:30:00,26444,7.893,60.355,4.374,1020.0,25.419,1020.0,6.497,1020.0,94.844,1020.0,8.127,1020.0,31.743,1020.0,48.656,1020.0,2.648,1020.0
2024-04-17 02:40:00,26445,2.429,298.607,4.16,1020.0,25.407,1020.0,6.603,1020.0,96.316,1020.0,8.134,1020.0,31.648,1020.0,48.526,1020.0,3.104,1020.0
2024-04-17 02:50:00,26446,29.748,231.214,3.709,1020.0,25.465,1020.0,6.585,1020.0,96.161,1020.0,8.136,1020.0,31.65,1020.0,48.531,1020.0,2.76,1020.0
2024-04-17 03:00:00,26447,4.871,321.019,3.837,1020.0,25.51,1020.0,6.578,1020.0,96.141,1020.0,8.132,1020.0,31.663,1020.0,48.55,1020.0,2.963,1020.0
2024-04-17 03:10:00,26448,10.182,163.878,4.248,1020.0,25.546,1020.0,6.466,1020.0,94.586,1020.0,8.124,1020.0,31.716,1020.0,48.623,1020.0,2.707,1020.0
2024-04-17 03:20:00,26449,29.451,294.057,4.073,1020.0,25.548,1020.0,6.407,1020.0,93.722,1020.0,8.125,1020.0,31.708,1020.0,48.612,1020.0,2.778,1020.0
2024-04-17 03:30:00,26450,12.023,106.323,3.464,1020.0,25.549,1020.0,6.355,1020.0,92.953,1020.0,8.124,1020.0,31.699,1020.0,48.599,1020.0,2.583,1020.0
2024-04-17 03:40:00,26451,28.916,197.414,3.881,1020.0,25.535,1020.0,6.403,1020.0,93.625,1020.0,8.117,1020.0,31.685,1020.0,48.58,1020.0,2.507,1020.0
2024-04-17 03:50:00,26452,18.715,120.554,3.426,1020.0,25.517,1020.0,6.326,1020.0,92.484,1020.0,8.115,1020.0,31.702,1020.0,48.602,1020.0,2.488,1020.0
2024-04-17 04:00:00,26453,11.525,6.527,3.45,1020.0,25.465,1020.0,6.287,1020.0,91.821,1020.0,8.119,1020.0,31.689,1020.0,48.583,1020.0,2.29,1020.0
2024-04-17 04:10:00,26454,26.829,216.722,3.264,1020.0,25.409,1020.0,6.31,1020.0,92.052,1020.0,8.113,1020.0,31.67,1020.0,48.555,1020.0,2.248,1020.0
2024-04-17 04:20:00,26455,12.99,26.848,3.205,1020.0,25.409,1020.0,6.274,1020.0,91.535,1020.0,8.095,1020.0,31.68,1020.0,48.569,1020.0,2.231,1020.0
2024-04-17 04:30:00,26456,19.455,359.156,2.949,1020.0,25.387,1020.0,5.988,1020.0,87.324,1020.0,8.085,1020.0,31.667,1020.0,48.551,1020.0,3.528,1020.0
2024-04-17 04:40:00,26457,8.362,267.176,3.318,1020.0,25.412,1020.0,6.306,1020.0,92.039,1020.0,8.102,1020.0,31.728,1020.0,48.635,1020.0,2.65,1020.0
2024-04-17 04:50:00,26458,6.436,102.351,3.667,1020.0,25.417,1020.0,6.294,1020.0,91.884,1020.0,8.109,1020.0,31.762,1020.0,48.682,1020.0,2.466,1020.0
2024-04-17 05:00:00,26459,16.368,121.241,4.09,1020.0,25.453,1020.0,6.366,1020.0,93.031,1020.0,8.111,1020.0,31.816,1020.0,48.757,1020.0,2.69,1020.0
2024-04-17 05:10:00,26460,10.654,121.631,4.041,1020.0,25.463,1020.0,6.325,1020.0,92.491,1020.0,8.113,1020.0,31.901,1020.0,48.873,1020.0,2.521,1020.0
2024-04-17 05:20:00,26461,8.549,202.126,4.485,1020.0,25.515,1020.0,6.207,1020.0,90.887,1020.0,8.106,1020.0,31.981,1020.0,48.984,1020.0,4.086,1020.0
2024-04-17 05:30:00,26462,14.867,160.126,4.432,1020.0,25.539,1020.0,6.086,1020.0,89.192,1020.0,8.103,1020.0,32.059,1020.0,49.092,1020.0,2.543,1020.0
2024-04-17 05:40:00,26463,21.91,25.778,4.21,1020.0,25.375,1020.0,6.285,1020.0,91.77,1020.0,8.119,1020.0,31.906,1020.0,48.877,1020.0,2.518,1020.0
2024-04-17 05:50:00,26464,11.17,255.117,3.433,1020.0,25.239,1020.0,6.316,1020.0,91.954,1020.0,8.121,1020.0,31.805,1020.0,48.735,1020.0,2.519,1020.0
2024-04-17 06:00:00,26465,16.93,302.48,3.443,1020.0,25.209,1020.0,6.105,1020.0,88.829,1020.0,8.113,1020.0,31.79,1020.0,48.714,1020.0,4.47,1020.0
2024-04-17 06:10:00,26466,14.245,60.229,3.704,1020.0,25.282,1020.0,6.064,1020.0,88.383,1020.0,8.108,1020.0,31.862,1020.0,48.814,1020.0,2.672,1020.0
2024-04-17 06:20:00,26467,15.421,135.882,3.398,1020.0,25.174,1020.0,6.275,1020.0,91.251,1020.0,8.127,1020.0,31.807,1020.0,48.736,1020.0,5.917,1020.0
2024-04-17 06:30:00,26468,40.974,350.058,3.695,1020.0,25.138,1020.0,6.284,1020.0,91.313,1020.0,8.116,1020.0,31.782,1020.0,48.7,1020.0,2.661,1020.0
2024-04-17 06:40:00,26469,10.224,214.917,3.676,1020.0,25.147,1020.0,6.391,1020.0,92.9,1020.0,8.117,1020.0,31.809,1020.0,48.737,1020.0,3.028,1020.0
2024-04-17 06:50:00,26470,10.093,119.373,3.966,1020.0,25.126,1020.0,6.395,1020.0,92.923,1020.0,8.125,1020.0,31.817,1020.0,48.748,1020.0,2.609,1020.0
2024-04-17 07:00:00,26471,31.667,104.148,3.117,1020.0,25.137,1020.0,6.138,1020.0,89.221,1020.0,8.111,1020.0,31.834,1020.0,48.772,1020.0,4.172,1020.0
2024-04-17 07:10:00,26472,13.621,201.29,4.077,1020.0,25.122,1020.0,6.336,1020.0,92.074,1020.0,8.12,1020.0,31.84,1020.0,48.779,1020.0,3.029,1020.0
2024-04-17 07:20:00,26473,17.776,41.161,3.64,1020.0,25.128,1020.0,6.235,1020.0,90.629,1020.0,8.114,1020.0,31.846,1020.0,48.788,1020.0,10.753,1020.0
2024-04-17 07:30:00,26474,13.857,299.981,3.723,1020.0,25.118,1020.0,6.376,1020.0,92.665,1020.0,8.124,1020.0,31.859,1020.0,48.805,1020.0,2.689,1020.0
2024-04-17 07:40:00,26475,14.82,33.007,3.23,1020.0,25.121,1020.0,6.22,1020.0,90.405,1020.0,8.108,1020.0,31.855,1020.0,48.799,1020.0,2.874,1020.0
2024-04-17 07:50:00,26476,18.528,298.241,3.197,1020.0,25.109,1020.0,6.139,1020.0,89.205,1020.0,8.106,1020.0,31.871,1020.0,48.821,1020.0,2.684,1020.0
2024-04-17 08:00:00,26477,21.761,124.501,2.939,1020.0,25.114,1020.0,6.242,1020.0,90.727,1020.0,8.105,1020.0,31.884,1020.0,48.839,1020.0,2.221,1020.0
2024-04-17 08:10:00,26478,23.058,160.52,3.206,1020.0,25.122,1020.0,6.231,1020.0,90.577,1020.0,8.114,1020.0,31.89,1020.0,48.848,1020.0,2.662,1020.0
2024-04-17 08:20:00,26479,8.713,274.294,3.005,1020.0,25.158,1020.0,6.266,1020.0,91.148,1020.0,8.104,1020.0,31.896,1020.0,48.857,1020.0,2.09,1020.0
2024-04-17 08:30:00,26480,21.124,180.406,3.302,1020.0,25.175,1020.0,6.111,1020.0,88.915,1020.0,8.105,1020.0,31.883,1020.0,48.84,1020.0,2.489,1020.0
2024-04-17 08:40:00,26481,17.108,331.134,2.697,1020.0,25.206,1020.0,6.3,1020.0,91.718,1020.0,8.109,1020.0,31.893,1020.0,48.854,1020.0,2.271,1020.0
2024-04-17 08:50:00,26482,13.873,297.595,2.541,1020.0,25.241,1020.0,6.277,1020.0,91.435,1020.0,8.108,1020.0,31.894,1020.0,48.857,1020.0,2.237,1020.0
2024-04-17 09:00:00,26483,28.643,270.655,2.523,1020.0,25.274,1020.0,6.249,1020.0,91.086,1020.0,8.109,1020.0,31.92,1020.0,48.893,1020.0,1.894,1020.0
2024-04-17 09:10:00,26484,25.719,110.552,2.199,1020.0,25.303,1020.0,6.134,1020.0,89.464,1020.0,8.104,1020.0,31.927,1020.0,48.904,1020.0,2.036,1020.0
2024-04-17 09:20:00,26485,21.935,282.1,3.007,1020.0,25.331,1020.0,6.043,1020.0,88.194,1020.0,8.119,1020.0,31.951,1020.0,48.937,1020.0,1.89,1020.0
2024-04-17 09:30:00,26486,21.708,64.367,2.702,1020.0,25.342,1020.0,6.099,1020.0,89.016,1020.0,8.1,1020.0,31.938,1020.0,48.92,1020.0,2.178,1020.0
2024-04-17 09:40:00,26487,23.92,302.056,2.359,1020.0,25.363,1020.0,6.017,1020.0,87.868,1020.0,8.087,1020.0,31.956,1020.0,48.946,1020.0,1.829,1020.0
2024-04-17 09:50:00,26488,24.786,311.907,2.059,1020.0,25.378,1020.0,6.063,1020.0,88.558,1020.0,8.098,1020.0,31.957,1020.0,48.947,1020.0,2.017,1020.0
2024-04-17 10:00:00,26489,28.068,192.956,2.433,1020.0,25.414,1020.0,6.144,1020.0,89.785,1020.0,8.095,1020.0,31.958,1020.0,48.949,1020.0,2.12,1020.0
2024-05-17 20:50:00,26490,2.811,63.228,0.827,1020.0,21.489,1020.0,6.872,1020.0,92.09,1020.0,8.139,1020.0,28.886,1020.0,44.627,1020.0,3.108,1020.0
2024-05-17 21:00:00,26491,11.257,126.777,0.608,1020.0,21.516,1020.0,6.607,1020.0,88.624,1020.0,8.142,1020.0,28.942,1020.0,44.705,1020.0,33.217,1020.0
2024-05-17 21:10:00,26492,23.93,53.636,1.195,1020.0,21.504,1020.0,6.867,1020.0,92.067,1020.0,8.136,1020.0,28.912,1020.0,44.664,1020.0,3.244,1020.0
2024-05-17 21:20:00,26493,16.038,267.14,0.811,1020.0,21.521,1020.0,7.079,1020.0,94.972,1020.0,8.137,1020.0,28.964,1020.0,44.736,1020.0,7.205,1020.0
2024-05-17 21:30:00,26494,13.901,172.105,1.573,1020.0,21.558,1020.0,6.905,1020.0,92.719,1020.0,8.145,1020.0,28.991,1020.0,44.774,1020.0,8.213,1020.0
2024-05-17 21:40:00,26495,0.581,50.99,1.304,1020.0,21.511,1020.0,7.011,1020.0,94.027,1020.0,8.158,1020.0,28.941,1020.0,44.703,1020.0,12.508,1020.0
