time,generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual
2016-08-04 14:00:00+02:00,216.0,0.0,0.0,3320.0,1132.0,308.0,0.0,0.0,0.0,,782.0,1815.0,5739.0,0.0,7093.0,54.0,77.0,5483.0,246.0,0.0,10027.0,5385.0,,9835.0,31998.0,31770.0,19.12,53.39
2016-08-04 15:00:00+02:00,219.0,0.0,0.0,3252.0,1133.0,295.0,0.0,0.0,0.0,,1525.0,1775.0,5063.0,0.0,7091.0,54.0,69.0,5179.0,253.0,0.0,10534.0,5219.0,,10319.0,31120.0,30785.0,18.92,50.23
2016-08-04 16:00:00+02:00,224.0,0.0,0.0,3291.0,1099.0,311.0,0.0,0.0,0.0,,1886.0,1762.0,4901.0,0.0,7091.0,53.0,68.0,4613.0,255.0,0.0,10596.0,4993.0,,10796.0,30728.0,30452.0,17.3,49.09
2016-08-04 17:00:00+02:00,224.0,0.0,0.0,3287.0,1063.0,306.0,0.0,0.0,0.0,,1896.0,1736.0,4811.0,0.0,7091.0,54.0,69.0,4399.0,253.0,0.0,10420.0,4550.0,,10400.0,30438.0,30040.0,16.54,47.4
2016-08-04 18:00:00+02:00,231.0,0.0,0.0,3363.0,1073.0,311.0,0.0,0.0,0.0,,1842.0,1723.0,5034.0,0.0,7089.0,55.0,68.0,3593.0,257.0,0.0,9976.0,3605.0,,10058.0,29954.0,29597.0,17.32,45.63
2016-08-04 19:00:00+02:00,229.0,0.0,0.0,3885.0,946.0,312.0,0.0,0.0,0.0,,1114.0,1762.0,5865.0,0.0,7090.0,54.0,68.0,2422.0,252.0,0.0,9021.0,2420.0,,9348.0,29841.0,29590.0,20.1,46.25
2016-08-04 20:00:00+02:00,182.0,0.0,0.0,4527.0,1045.0,315.0,0.0,0.0,0.0,,110.0,1752.0,7459.0,0.0,7091.0,54.0,72.0,1098.0,234.0,0.0,7661.0,1290.0,,8139.0,31005.0,30822.0,23.89,47.69
2016-08-04 21:00:00+02:00,173.0,0.0,0.0,5392.0,1325.0,323.0,0.0,0.0,0.0,,5.0,1773.0,8601.0,0.0,7089.0,55.0,77.0,661.0,230.0,0.0,6922.0,715.0,,6991.0,32874.0,32801.0,30.3,49.49
2016-08-04 22:00:00+02:00,195.0,0.0,0.0,4451.0,1355.0,322.0,0.0,0.0,0.0,,54.0,1759.0,8372.0,0.0,7091.0,54.0,78.0,617.0,247.0,0.0,6600.0,586.0,,6427.0,30628.0,30625.0,27.0,48.54
2016-08-04 23:00:00+02:00,224.0,0.0,0.0,3559.0,1189.0,328.0,0.0,0.0,0.0,,97.0,1737.0,7378.0,0.0,7092.0,54.0,80.0,616.0,267.0,0.0,6598.0,558.0,,6589.0,28574.0,28491.0,26.03,45.64
2016-08-05 00:00:00+02:00,292.0,0.0,0.0,3275.0,904.0,164.0,0.0,0.0,0.0,,1079.0,1521.0,3632.0,0.0,5087.0,11.0,64.0,18.0,196.0,0.0,8891.0,10.0,,9298.0,23458.0,23383.0,6.63,44.3
2016-08-05 01:00:00+02:00,281.0,0.0,0.0,3184.0,838.0,163.0,0.0,0.0,0.0,,1372.0,1516.0,3590.0,0.0,5086.0,10.0,66.0,18.0,199.0,0.0,8631.0,11.0,,8767.0,21946.0,21688.0,5.0,40.52
2016-08-05 02:00:00+02:00,287.0,0.0,0.0,3110.0,831.0,163.0,0.0,0.0,0.0,,1840.0,1513.0,3335.0,0.0,5085.0,10.0,65.0,18.0,191.0,0.0,8499.0,10.0,,8425.0,20871.0,20461.0,4.5,39.46
2016-08-05 03:00:00+02:00,285.0,0.0,0.0,3042.0,799.0,160.0,0.0,0.0,0.0,,2877.0,1497.0,3039.0,0.0,5085.0,11.0,63.0,18.0,194.0,0.0,8573.0,10.0,,8709.0,20221.0,19734.0,4.99,39.37
2016-08-05 04:00:00+02:00,284.0,0.0,0.0,3045.0,874.0,137.0,0.0,0.0,0.0,,2996.0,1464.0,3153.0,0.0,5086.0,10.0,63.0,18.0,180.0,0.0,7794.0,10.0,,7977.0,19930.0,19570.0,4.0,39.41
2016-08-05 05:00:00+02:00,283.0,0.0,0.0,3008.0,850.0,138.0,0.0,0.0,0.0,,2717.0,1452.0,3018.0,0.0,5087.0,11.0,64.0,18.0,183.0,0.0,7673.0,10.0,,7603.0,19835.0,19480.0,3.0,39.8
2016-08-05 06:00:00+02:00,287.0,0.0,0.0,3085.0,856.0,137.0,0.0,0.0,0.0,,2674.0,1454.0,2900.0,0.0,5086.0,9.0,62.0,18.0,184.0,0.0,7639.0,17.0,,7652.0,20037.0,19660.0,2.91,41.9
2016-08-05 07:00:00+02:00,285.0,0.0,0.0,3085.0,865.0,138.0,0.0,0.0,0.0,,2539.0,1453.0,2838.0,0.0,5085.0,9.0,64.0,37.0,184.0,0.0,7986.0,56.0,,7883.0,19563.0,19481.0,2.79,44.67
2016-08-05 08:00:00+02:00,246.0,0.0,0.0,3447.0,935.0,117.0,0.0,0.0,0.0,,2223.0,1441.0,3041.0,0.0,5084.0,9.0,63.0,96.0,172.0,0.0,7955.0,231.0,,8147.0,20422.0,20563.0,4.0,47.59
2016-08-05 09:00:00+02:00,274.0,0.0,0.0,3277.0,956.0,136.0,0.0,0.0,0.0,,2045.0,1461.0,3326.0,0.0,5084.0,9.0,63.0,243.0,182.0,0.0,8760.0,439.0,,8792.0,22397.0,22372.0,4.5,48.9
2016-08-05 10:00:00+02:00,289.0,0.0,0.0,2981.0,1026.0,151.0,0.0,0.0,0.0,,1890.0,1521.0,3719.0,0.0,5085.0,9.0,62.0,500.0,188.0,0.0,9487.0,729.0,,9380.0,24061.0,24354.0,4.0,49.69
2016-08-05 11:00:00+02:00,295.0,0.0,0.0,2358.0,867.0,165.0,0.0,0.0,0.0,,1585.0,1557.0,4127.0,0.0,5085.0,10.0,59.0,852.0,191.0,0.0,10607.0,1022.0,,10533.0,24905.0,25450.0,4.5,51.51
2016-08-05 12:00:00+02:00,295.0,0.0,0.0,2431.0,899.0,163.0,0.0,0.0,0.0,,1603.0,1574.0,4057.0,0.0,5084.0,10.0,62.0,1177.0,183.0,0.0,10843.0,1197.0,,10905.0,25071.0,25888.0,4.04,53.84
2016-08-05 13:00:00+02:00,297.0,0.0,0.0,2626.0,946.0,159.0,0.0,0.0,0.0,,1602.0,1572.0,4145.0,0.0,5084.0,10.0,63.0,1387.0,190.0,0.0,10653.0,1364.0,,10634.0,25333.0,26133.0,4.55,54.5
2016-08-05 14:00:00+02:00,294.0,0.0,0.0,2428.0,899.0,159.0,0.0,0.0,0.0,,1787.0,1564.0,3379.0,0.0,5083.0,10.0,66.0,1522.0,188.0,0.0,10959.0,1521.0,,10798.0,25074.0,25672.0,4.5,54.37
2016-08-05 15:00:00+02:00,290.0,0.0,0.0,2412.0,871.0,149.0,0.0,0.0,0.0,,2165.0,1527.0,3158.0,0.0,5084.0,10.0,64.0,1417.0,184.0,0.0,10297.0,1586.0,,10981.0,23928.0,24366.0,4.0,52.0
2016-08-05 16:00:00+02:00,282.0,0.0,0.0,2339.0,829.0,144.0,0.0,0.0,0.0,,2143.0,1511.0,2860.0,0.0,5085.0,10.0,61.0,1047.0,182.0,0.0,9582.0,1507.0,,9681.0,23171.0,23446.0,3.0,50.57
2016-08-05 17:00:00+02:00,264.0,0.0,0.0,2640.0,918.0,143.0,0.0,0.0,0.0,,1969.0,1523.0,3325.0,0.0,5085.0,10.0,62.0,797.0,180.0,0.0,8852.0,1173.0,,9086.0,22811.0,23031.0,3.19,49.16
2016-08-05 18:00:00+02:00,271.0,0.0,0.0,2498.0,886.0,159.0,0.0,0.0,0.0,,1764.0,1563.0,3576.0,0.0,5083.0,10.0,63.0,565.0,182.0,0.0,9836.0,857.0,,9341.0,22908.0,23171.0,5.69,45.95
2016-08-05 19:00:00+02:00,277.0,0.0,0.0,2573.0,910.0,185.0,0.0,0.0,0.0,,1690.0,1597.0,3986.0,0.0,5083.0,10.0,62.0,316.0,186.0,0.0,9611.0,474.0,,9682.0,23450.0,23921.0,7.0,45.67
2016-08-05 20:00:00+02:00,284.0,0.0,0.0,2613.0,908.0,190.0,0.0,0.0,0.0,,416.0,1626.0,4620.0,0.0,5085.0,10.0,63.0,96.0,186.0,0.0,9246.0,173.0,,9179.0,24796.0,25090.0,7.19,47.95
2016-08-05 21:00:00+02:00,271.0,0.0,0.0,2499.0,897.0,195.0,0.0,0.0,0.0,,217.0,1637.0,5858.0,0.0,5085.0,10.0,63.0,28.0,186.0,0.0,9651.0,32.0,,9564.0,27143.0,27464.0,12.89,50.42
2016-08-05 22:00:00+02:00,258.0,0.0,0.0,2614.0,915.0,199.0,0.0,0.0,0.0,,312.0,1633.0,5622.0,0.0,5086.0,10.0,62.0,26.0,186.0,0.0,9724.0,2.0,,9811.0,26933.0,27244.0,12.99,48.2
2016-08-05 23:00:00+02:00,238.0,0.0,0.0,2955.0,901.0,190.0,0.0,0.0,0.0,,489.0,1599.0,4671.0,0.0,5086.0,9.0,60.0,27.0,186.0,0.0,8789.0,12.0,,9233.0,24994.0,25283.0,11.1,43.05
2016-08-06 00:00:00+02:00,351.0,524.0,0.0,5142.0,4299.0,303.0,0.0,0.0,0.0,,158.0,1229.0,1294.0,0.0,6173.0,57.0,85.0,740.0,247.0,0.0,4495.0,686.0,,4387.0,26548.0,26548.0,40.0,43.94
2016-08-06 01:00:00+02:00,350.0,393.0,0.0,4693.0,3797.0,299.0,0.0,0.0,0.0,,157.0,1202.0,1143.0,0.0,6187.0,56.0,84.0,740.0,242.0,0.0,4378.0,682.0,,4396.0,24950.0,24985.0,36.49,42.36
2016-08-06 02:00:00+02:00,349.0,377.0,0.0,4343.0,3320.0,299.0,0.0,0.0,0.0,,105.0,1183.0,1008.0,0.0,6203.0,55.0,83.0,735.0,244.0,0.0,4237.0,677.0,,4199.0,23861.0,23933.0,35.69,40.82
2016-08-06 03:00:00+02:00,349.0,376.0,0.0,4417.0,3331.0,290.0,0.0,0.0,0.0,,226.0,1192.0,1101.0,0.0,6222.0,55.0,84.0,733.0,239.0,0.0,3943.0,677.0,,3991.0,23487.0,23526.0,36.49,41.42
2016-08-06 04:00:00+02:00,356.0,376.0,0.0,4534.0,3634.0,283.0,0.0,0.0,0.0,,229.0,1198.0,1151.0,0.0,6226.0,55.0,86.0,727.0,233.0,0.0,3409.0,672.0,,3582.0,23378.0,23442.0,36.49,41.03
2016-08-06 05:00:00+02:00,345.0,376.0,0.0,4583.0,4070.0,282.0,0.0,0.0,0.0,,50.0,1178.0,1166.0,0.0,6226.0,55.0,85.0,688.0,233.0,0.0,3069.0,630.0,,3078.0,23704.0,23854.0,36.75,40.12
2016-08-06 06:00:00+02:00,337.0,382.0,0.0,5092.0,4699.0,284.0,0.0,0.0,0.0,,0.0,1198.0,1430.0,0.0,6228.0,55.0,84.0,539.0,235.0,0.0,2581.0,517.0,,2712.0,25233.0,25364.0,40.51,40.78
2016-08-06 07:00:00+02:00,342.0,523.0,0.0,5599.0,5040.0,291.0,0.0,0.0,0.0,,0.0,1249.0,2473.0,0.0,6226.0,57.0,85.0,540.0,239.0,0.0,2354.0,566.0,,2259.0,27870.0,27802.0,47.44,40.19
2016-08-06 08:00:00+02:00,348.0,577.0,0.0,5890.0,4930.0,303.0,0.0,0.0,0.0,,0.0,1320.0,3820.0,0.0,6225.0,66.0,86.0,1297.0,237.0,0.0,1978.0,1559.0,,2038.0,30311.0,29972.0,49.98,42.5
2016-08-06 09:00:00+02:00,343.0,558.0,0.0,5559.0,4848.0,308.0,0.0,0.0,0.0,,0.0,1294.0,4761.0,0.0,6223.0,53.0,86.0,3055.0,243.0,0.0,1720.0,3366.0,,1718.0,31925.0,31594.0,42.56,46.02
2016-08-06 10:00:00+02:00,343.0,544.0,0.0,5499.0,4831.0,314.0,0.0,0.0,0.0,,0.0,1330.0,5190.0,0.0,6209.0,56.0,86.0,4251.0,251.0,0.0,1625.0,4335.0,,1596.0,32564.0,32639.0,41.47,45.32
2016-08-06 11:00:00+02:00,335.0,568.0,0.0,5831.0,4923.0,312.0,0.0,0.0,0.0,,0.0,1439.0,5290.0,0.0,6200.0,56.0,83.0,4838.0,239.0,0.0,1587.0,4602.0,,1594.0,33348.0,33315.0,42.0,45.5
2016-08-06 12:00:00+02:00,331.0,651.0,0.0,5850.0,5001.0,312.0,0.0,0.0,0.0,,0.0,1428.0,5197.0,0.0,6207.0,56.0,80.0,5131.0,234.0,0.0,1600.0,4993.0,,1660.0,34154.0,33691.0,43.62,45.13
2016-08-06 13:00:00+02:00,333.0,657.0,0.0,5913.0,5011.0,311.0,0.0,0.0,0.0,,0.0,1405.0,4941.0,0.0,6194.0,55.0,81.0,5259.0,231.0,0.0,1631.0,5300.0,,1678.0,34407.0,33851.0,42.55,47.39
2016-08-06 14:00:00+02:00,331.0,638.0,0.0,5766.0,4893.0,309.0,0.0,0.0,0.0,,0.0,1282.0,4651.0,0.0,6176.0,60.0,84.0,5295.0,238.0,0.0,1675.0,5276.0,,1702.0,33494.0,33259.0,41.0,48.06
2016-08-06 15:00:00+02:00,329.0,641.0,0.0,5991.0,4669.0,305.0,0.0,0.0,0.0,,0.0,1268.0,3936.0,0.0,6171.0,60.0,82.0,5149.0,239.0,0.0,1811.0,5152.0,,1760.0,33095.0,33070.0,40.91,47.44
2016-08-06 16:00:00+02:00,333.0,631.0,0.0,6125.0,4671.0,305.0,0.0,0.0,0.0,,0.0,1381.0,3672.0,0.0,6178.0,59.0,84.0,4913.0,240.0,0.0,2088.0,4932.0,,2065.0,33271.0,33177.0,42.98,44.97
2016-08-06 17:00:00+02:00,329.0,591.0,0.0,6023.0,4656.0,306.0,0.0,0.0,0.0,,0.0,1385.0,3965.0,0.0,6202.0,56.0,82.0,4512.0,250.0,0.0,2536.0,4532.0,,2440.0,33376.0,33360.0,43.1,46.5
2016-08-06 18:00:00+02:00,333.0,635.0,0.0,6270.0,4612.0,314.0,0.0,0.0,0.0,,0.0,1426.0,3738.0,0.0,6239.0,57.0,82.0,3881.0,253.0,0.0,2790.0,3904.0,,2834.0,33014.0,33072.0,44.23,49.74
2016-08-06 19:00:00+02:00,345.0,666.0,0.0,6315.0,4640.0,315.0,0.0,0.0,0.0,,0.0,1463.0,3777.0,0.0,6269.0,56.0,85.0,2975.0,254.0,0.0,2940.0,3135.0,,3023.0,32556.0,32532.0,45.0,48.24
2016-08-06 20:00:00+02:00,345.0,665.0,0.0,6490.0,4691.0,314.0,0.0,0.0,0.0,,0.0,1447.0,4452.0,0.0,6293.0,57.0,88.0,1746.0,255.0,0.0,2882.0,2097.0,,3008.0,32138.0,32152.0,47.77,49.18
2016-08-06 21:00:00+02:00,361.0,621.0,0.0,6494.0,4723.0,315.0,0.0,0.0,0.0,,0.0,1426.0,5216.0,0.0,6302.0,57.0,90.0,872.0,253.0,0.0,2883.0,1101.0,,2837.0,32017.0,32029.0,49.62,51.71
2016-08-06 22:00:00+02:00,369.0,601.0,0.0,6298.0,4752.0,314.0,0.0,0.0,0.0,,0.0,1435.0,4606.0,0.0,6306.0,57.0,90.0,706.0,258.0,0.0,3097.0,649.0,,3093.0,31353.0,31371.0,49.09,49.64
2016-08-06 23:00:00+02:00,362.0,570.0,0.0,6225.0,4724.0,307.0,0.0,0.0,0.0,,0.0,1405.0,2650.0,0.0,6319.0,57.0,87.0,700.0,261.0,0.0,2768.0,564.0,,2882.0,28928.0,28896.0,44.98,46.1
2016-08-07 00:00:00+02:00,369.0,638.0,0.0,5763.0,5656.0,293.0,0.0,0.0,0.0,,0.0,998.0,2492.0,0.0,6968.0,57.0,89.0,21.0,263.0,0.0,1687.0,208.0,,1773.0,28536.0,28411.0,44.19,41.22
2016-08-07 01:00:00+02:00,370.0,641.0,0.0,5294.0,5243.0,287.0,0.0,0.0,0.0,,0.0,985.0,2212.0,0.0,6968.0,57.0,89.0,21.0,267.0,0.0,1433.0,132.0,,1564.0,26724.0,26669.0,42.0,39.59
2016-08-07 02:00:00+02:00,369.0,650.0,0.0,5247.0,5184.0,287.0,0.0,0.0,0.0,,8.0,879.0,1162.0,0.0,6969.0,59.0,87.0,21.0,284.0,0.0,1358.0,119.0,,1392.0,25606.0,25535.0,42.74,36.98
2016-08-07 03:00:00+02:00,371.0,640.0,0.0,5232.0,5235.0,281.0,0.0,0.0,0.0,,97.0,858.0,876.0,0.0,6971.0,59.0,89.0,21.0,288.0,0.0,1189.0,141.0,,1139.0,25033.0,24897.0,41.0,36.55
2016-08-07 04:00:00+02:00,370.0,637.0,0.0,4705.0,5217.0,278.0,0.0,0.0,0.0,,97.0,861.0,752.0,0.0,6976.0,59.0,90.0,21.0,287.0,0.0,1368.0,184.0,,1339.0,24724.0,24667.0,40.64,36.27
2016-08-07 05:00:00+02:00,369.0,638.0,0.0,4934.0,5236.0,281.0,0.0,0.0,0.0,,97.0,890.0,840.0,0.0,6978.0,58.0,88.0,20.0,301.0,0.0,1247.0,179.0,,1278.0,25016.0,24943.0,40.98,35.23
2016-08-07 06:00:00+02:00,369.0,636.0,0.0,5237.0,5284.0,276.0,0.0,0.0,0.0,,97.0,923.0,1672.0,0.0,6977.0,59.0,88.0,20.0,303.0,0.0,1197.0,165.0,,1182.0,26439.0,26520.0,41.39,34.87
2016-08-07 07:00:00+02:00,372.0,637.0,0.0,5951.0,5474.0,287.0,0.0,0.0,0.0,,6.0,950.0,2987.0,0.0,6978.0,59.0,89.0,124.0,304.0,0.0,950.0,310.0,,1000.0,28470.0,28567.0,42.89,33.9
2016-08-07 08:00:00+02:00,378.0,652.0,0.0,6616.0,5576.0,288.0,0.0,0.0,0.0,,0.0,972.0,4080.0,0.0,6990.0,63.0,90.0,696.0,311.0,0.0,749.0,1023.0,,833.0,30734.0,31041.0,42.77,37.12
2016-08-07 09:00:00+02:00,373.0,650.0,0.0,7037.0,5565.0,299.0,0.0,0.0,0.0,,0.0,988.0,5121.0,0.0,7001.0,61.0,89.0,1888.0,306.0,0.0,428.0,2531.0,,519.0,32855.0,33367.0,42.88,37.47
2016-08-07 10:00:00+02:00,373.0,650.0,0.0,6971.0,5557.0,294.0,0.0,0.0,0.0,,0.0,1009.0,5179.0,0.0,7004.0,67.0,90.0,3665.0,308.0,0.0,286.0,3900.0,,336.0,34151.0,34849.0,43.52,39.27
2016-08-07 11:00:00+02:00,371.0,653.0,0.0,6976.0,5549.0,298.0,0.0,0.0,0.0,,0.0,1008.0,5372.0,0.0,6996.0,65.0,91.0,4536.0,310.0,0.0,251.0,4357.0,,277.0,34726.0,35521.0,43.52,41.15
2016-08-07 12:00:00+02:00,374.0,659.0,0.0,7197.0,5594.0,297.0,0.0,0.0,0.0,,0.0,1071.0,5733.0,0.0,6983.0,58.0,89.0,4887.0,314.0,0.0,298.0,4627.0,,312.0,35525.0,36355.0,44.17,41.13
2016-08-07 13:00:00+02:00,373.0,660.0,0.0,7216.0,5598.0,300.0,0.0,0.0,0.0,,0.0,1028.0,5496.0,0.0,6976.0,58.0,74.0,5057.0,312.0,0.0,358.0,4906.0,,416.0,35978.0,36846.0,44.19,41.74
2016-08-07 14:00:00+02:00,371.0,657.0,0.0,6864.0,5572.0,299.0,0.0,0.0,0.0,,0.0,985.0,4708.0,0.0,6972.0,56.0,77.0,5018.0,314.0,0.0,676.0,4882.0,,585.0,34955.0,35945.0,43.5,42.73
2016-08-07 15:00:00+02:00,371.0,658.0,0.0,6690.0,5462.0,296.0,0.0,0.0,0.0,,0.0,933.0,4195.0,0.0,6969.0,57.0,82.0,4843.0,310.0,0.0,1083.0,4753.0,,1107.0,34143.0,35054.0,42.83,41.65
2016-08-07 16:00:00+02:00,367.0,657.0,0.0,6954.0,5302.0,307.0,0.0,0.0,0.0,,0.0,929.0,3552.0,0.0,6968.0,57.0,86.0,4510.0,313.0,0.0,1431.0,4550.0,,1397.0,33953.0,34816.0,43.33,41.99
2016-08-07 17:00:00+02:00,369.0,657.0,0.0,6977.0,5275.0,306.0,0.0,0.0,0.0,,0.0,921.0,3079.0,0.0,6967.0,56.0,86.0,4178.0,311.0,0.0,2113.0,4170.0,,2024.0,33813.0,34670.0,42.74,41.39
2016-08-07 18:00:00+02:00,369.0,640.0,0.0,7151.0,5214.0,318.0,0.0,0.0,0.0,,0.0,912.0,3304.0,0.0,6966.0,57.0,89.0,3711.0,307.0,0.0,2697.0,3684.0,,2678.0,33366.0,34232.0,42.0,41.57
2016-08-07 19:00:00+02:00,370.0,642.0,0.0,7031.0,5105.0,325.0,0.0,0.0,0.0,,0.0,898.0,2624.0,0.0,6972.0,57.0,90.0,3007.0,310.0,0.0,3222.0,2950.0,,3253.0,32901.0,33692.0,41.03,41.28
2016-08-07 20:00:00+02:00,370.0,635.0,0.0,7137.0,5217.0,331.0,0.0,0.0,0.0,,0.0,896.0,2842.0,0.0,6964.0,58.0,87.0,1907.0,312.0,0.0,3465.0,1788.0,,3645.0,32288.0,33050.0,41.17,41.9
2016-08-07 21:00:00+02:00,375.0,653.0,0.0,6646.0,5247.0,332.0,0.0,0.0,0.0,,0.0,1019.0,3315.0,0.0,6970.0,58.0,85.0,902.0,308.0,0.0,3784.0,868.0,,3730.0,31843.0,32423.0,42.0,52.01
2016-08-07 22:00:00+02:00,371.0,608.0,0.0,6461.0,5237.0,321.0,0.0,0.0,0.0,,0.0,1001.0,2970.0,0.0,6977.0,58.0,84.0,654.0,306.0,0.0,4162.0,642.0,,4146.0,31512.0,31984.0,40.39,52.04
2016-08-07 23:00:00+02:00,365.0,509.0,0.0,6296.0,5025.0,318.0,0.0,0.0,0.0,,0.0,862.0,2208.0,0.0,6978.0,57.0,85.0,629.0,307.0,0.0,4246.0,596.0,,4248.0,29626.0,30113.0,37.49,43.57
2016-08-08 00:00:00+02:00,318.0,0.0,0.0,3879.0,1855.0,216.0,0.0,0.0,0.0,,35.0,720.0,1318.0,0.0,6879.0,56.0,78.0,650.0,301.0,0.0,8109.0,657.0,,8242.0,26097.0,25702.0,36.48,41.97
2016-08-08 01:00:00+02:00,319.0,0.0,0.0,3551.0,1792.0,217.0,0.0,0.0,0.0,,970.0,686.0,907.0,0.0,6890.0,56.0,78.0,647.0,307.0,0.0,7812.0,647.0,,7890.0,24327.0,24097.0,33.0,39.51
2016-08-08 02:00:00+02:00,322.0,0.0,0.0,3275.0,1778.0,217.0,0.0,0.0,0.0,,1448.0,619.0,785.0,0.0,6899.0,56.0,75.0,647.0,301.0,0.0,7564.0,637.0,,7495.0,23106.0,22866.0,30.69,36.82
2016-08-08 03:00:00+02:00,319.0,0.0,0.0,3279.0,1686.0,217.0,0.0,0.0,0.0,,1537.0,620.0,961.0,0.0,6916.0,56.0,75.0,645.0,303.0,0.0,7140.0,629.0,,7267.0,22505.0,22233.0,30.34,36.66
2016-08-08 04:00:00+02:00,322.0,0.0,0.0,3491.0,1540.0,217.0,0.0,0.0,0.0,,1252.0,613.0,857.0,0.0,6929.0,56.0,74.0,644.0,307.0,0.0,6741.0,625.0,,6813.0,22238.0,22107.0,30.0,36.03
2016-08-08 05:00:00+02:00,343.0,0.0,0.0,3374.0,1765.0,218.0,0.0,0.0,0.0,,922.0,613.0,701.0,0.0,6948.0,56.0,76.0,641.0,305.0,0.0,6392.0,578.0,,6479.0,22546.0,22334.0,31.09,36.83
2016-08-08 06:00:00+02:00,371.0,0.0,0.0,3422.0,2001.0,228.0,0.0,0.0,0.0,,455.0,626.0,801.0,0.0,6960.0,56.0,77.0,493.0,304.0,0.0,6129.0,470.0,,6153.0,24243.0,23769.0,34.22,40.26
2016-08-08 07:00:00+02:00,375.0,0.0,0.0,4380.0,2194.0,249.0,0.0,0.0,0.0,,52.0,700.0,1604.0,0.0,6970.0,55.0,79.0,337.0,308.0,0.0,5777.0,393.0,,5900.0,25800.0,25357.0,42.4,46.96
2016-08-08 08:00:00+02:00,374.0,0.0,0.0,5255.0,2449.0,293.0,0.0,0.0,0.0,,0.0,752.0,2738.0,0.0,6972.0,56.0,84.0,810.0,315.0,0.0,5087.0,976.0,,5358.0,27963.0,27720.0,47.26,52.47
2016-08-08 09:00:00+02:00,375.0,0.0,0.0,5444.0,2596.0,303.0,0.0,0.0,0.0,,0.0,815.0,3738.0,0.0,6970.0,55.0,85.0,2529.0,311.0,0.0,4478.0,2490.0,,4546.0,30057.0,30158.0,47.4,53.21
2016-08-08 10:00:00+02:00,373.0,0.0,0.0,5727.0,2720.0,309.0,0.0,0.0,0.0,,2.0,857.0,3539.0,0.0,6967.0,55.0,91.0,4269.0,307.0,0.0,4353.0,4103.0,,4173.0,31731.0,31906.0,45.3,50.65
2016-08-08 11:00:00+02:00,375.0,0.0,0.0,5711.0,2750.0,302.0,0.0,0.0,0.0,,0.0,876.0,4190.0,0.0,6958.0,56.0,90.0,4813.0,304.0,0.0,4283.0,4744.0,,4226.0,32829.0,32831.0,46.19,52.19
2016-08-08 12:00:00+02:00,398.0,0.0,0.0,5592.0,2888.0,303.0,0.0,0.0,0.0,,0.0,935.0,5047.0,0.0,6946.0,56.0,83.0,5098.0,303.0,0.0,4263.0,5208.0,,4209.0,33679.0,33750.0,47.28,53.38
2016-08-08 13:00:00+02:00,393.0,0.0,0.0,5567.0,2882.0,304.0,0.0,0.0,0.0,,0.0,941.0,5526.0,0.0,6940.0,63.0,80.0,5236.0,305.0,0.0,4285.0,5311.0,,4297.0,34443.0,34452.0,48.34,54.24
2016-08-08 14:00:00+02:00,388.0,0.0,0.0,5457.0,2877.0,298.0,0.0,0.0,0.0,,0.0,937.0,5256.0,0.0,6936.0,64.0,79.0,5263.0,299.0,0.0,4423.0,5289.0,,4354.0,34127.0,34254.0,48.1,54.1
2016-08-08 15:00:00+02:00,391.0,0.0,0.0,5765.0,2808.0,300.0,0.0,0.0,0.0,,0.0,910.0,4755.0,0.0,6932.0,56.0,80.0,5170.0,302.0,0.0,4609.0,5167.0,,4702.0,33438.0,33518.0,47.39,52.92
2016-08-08 16:00:00+02:00,393.0,0.0,0.0,5799.0,2916.0,299.0,0.0,0.0,0.0,,0.0,874.0,4482.0,0.0,6929.0,55.0,84.0,4961.0,301.0,0.0,4903.0,4919.0,,4821.0,33290.0,33449.0,47.19,52.36
2016-08-08 17:00:00+02:00,389.0,0.0,0.0,5954.0,2826.0,299.0,0.0,0.0,0.0,,0.0,831.0,4031.0,0.0,6930.0,56.0,87.0,4608.0,303.0,0.0,5664.0,4534.0,,5375.0,33286.0,33398.0,46.89,52.07
2016-08-08 18:00:00+02:00,390.0,0.0,0.0,5977.0,2831.0,309.0,0.0,0.0,0.0,,0.0,803.0,2994.0,0.0,6929.0,57.0,86.0,4068.0,310.0,0.0,6519.0,3974.0,,6315.0,32918.0,32984.0,45.69,50.9
2016-08-08 19:00:00+02:00,394.0,0.0,0.0,5899.0,2830.0,307.0,0.0,0.0,0.0,,0.0,802.0,2835.0,0.0,6929.0,56.0,83.0,3281.0,300.0,0.0,7212.0,3133.0,,7088.0,32311.0,32391.0,44.94,50.93
2016-08-08 20:00:00+02:00,394.0,0.0,0.0,5937.0,2823.0,307.0,0.0,0.0,0.0,,0.0,800.0,2417.0,0.0,6935.0,55.0,89.0,1866.0,305.0,0.0,7828.0,1812.0,,7740.0,31981.0,31751.0,45.5,51.53
